,item,sent_id,source,correct_sentence,correct_form,lemma,mutation_type,trigger_type,specific_trigger,token_id,prev_word,incorrect_form,incorrect_sentence,num_diffs,incorrect_form_mut_type
412,165,49,https://www.bbc.com/cymrufyw/erthyglau/c93x53lgxq7o,"Fe ges wefr a fy ngwefru'r noson honno, a byth ers hynny rydw i wedi bod ar daith o ddod i adnabod Ann.",daith,taith,SM,L,ar,18.0,ar,thaith,"Fe ges wefr a fy ngwefru'r noson honno, a byth ers hynny rydw i wedi bod ar thaith o ddod i adnabod Ann.",1,AM
413,166,49,https://www.bbc.com/cymrufyw/erthyglau/c93x53lgxq7o,"Fe ges wefr a fy ngwefru'r noson honno, a byth ers hynny rydw i wedi bod ar daith o ddod i adnabod Ann.",ddod,dod,SM,L,o,20.0,o,dod,"Fe ges wefr a fy ngwefru'r noson honno, a byth ers hynny rydw i wedi bod ar daith o dod i adnabod Ann.",1,none
414,166,49,https://www.bbc.com/cymrufyw/erthyglau/c93x53lgxq7o,"Fe ges wefr a fy ngwefru'r noson honno, a byth ers hynny rydw i wedi bod ar daith o ddod i adnabod Ann.",ddod,dod,SM,L,o,20.0,o,nod,"Fe ges wefr a fy ngwefru'r noson honno, a byth ers hynny rydw i wedi bod ar daith o nod i adnabod Ann.",1,NM
415,167,50,https://www.bbc.com/cymrufyw/erthyglau/c5ye08l4pneo,Mae diffoddwyr tân yn delio ag achosion o danau gwyllt ym Mhowys.,danau,tanau,SM,L,o,9.0,o,tanau,Mae diffoddwyr tân yn delio ag achosion o tanau gwyllt ym Mhowys.,1,none
416,167,50,https://www.bbc.com/cymrufyw/erthyglau/c5ye08l4pneo,Mae diffoddwyr tân yn delio ag achosion o danau gwyllt ym Mhowys.,danau,tanau,SM,L,o,9.0,o,nhanau,Mae diffoddwyr tân yn delio ag achosion o nhanau gwyllt ym Mhowys.,1,NM
417,167,50,https://www.bbc.com/cymrufyw/erthyglau/c5ye08l4pneo,Mae diffoddwyr tân yn delio ag achosion o danau gwyllt ym Mhowys.,danau,tanau,SM,L,o,9.0,o,thanau,Mae diffoddwyr tân yn delio ag achosion o thanau gwyllt ym Mhowys.,1,AM
418,168,50,https://www.bbc.com/cymrufyw/erthyglau/c5ye08l4pneo,Mae diffoddwyr tân yn delio ag achosion o danau gwyllt ym Mhowys.,Mhowys,Powys,NM,L,ym,12.0,ym,Powys,Mae diffoddwyr tân yn delio ag achosion o danau gwyllt ym Powys.,1,none
419,168,50,https://www.bbc.com/cymrufyw/erthyglau/c5ye08l4pneo,Mae diffoddwyr tân yn delio ag achosion o danau gwyllt ym Mhowys.,Mhowys,Powys,NM,L,ym,12.0,ym,Bowys,Mae diffoddwyr tân yn delio ag achosion o danau gwyllt ym Bowys.,1,SM
420,168,50,https://www.bbc.com/cymrufyw/erthyglau/c5ye08l4pneo,Mae diffoddwyr tân yn delio ag achosion o danau gwyllt ym Mhowys.,Mhowys,Powys,NM,L,ym,12.0,ym,Phowys,Mae diffoddwyr tân yn delio ag achosion o danau gwyllt ym Phowys.,1,AM
421,169,51,https://www.bbc.com/cymrufyw/erthyglau/c5ye08l4pneo,"Mae'r Ymddiriedolaeth Genedlaethol wedi cau Ystâd Hafod ym Mhont-rhyd-y-groes i ymwelwyr ""fel mesur rhagofal"" oherwydd y tân yng Nghwm Elan.",tân,tân,no_NM,no_mutation,no_mutation,17.0,y,nhân,"Mae'r Ymddiriedolaeth Genedlaethol wedi cau Ystâd Hafod ym Mhont-rhyd-y-groes i ymwelwyr ""fel mesur rhagofal"" oherwydd y nhân yng Nghwm Elan.",1,NM
422,169,51,https://www.bbc.com/cymrufyw/erthyglau/c5ye08l4pneo,"Mae'r Ymddiriedolaeth Genedlaethol wedi cau Ystâd Hafod ym Mhont-rhyd-y-groes i ymwelwyr ""fel mesur rhagofal"" oherwydd y tân yng Nghwm Elan.",tân,tân,no_NM,no_mutation,no_mutation,17.0,y,dân,"Mae'r Ymddiriedolaeth Genedlaethol wedi cau Ystâd Hafod ym Mhont-rhyd-y-groes i ymwelwyr ""fel mesur rhagofal"" oherwydd y dân yng Nghwm Elan.",1,SM
423,169,51,https://www.bbc.com/cymrufyw/erthyglau/c5ye08l4pneo,"Mae'r Ymddiriedolaeth Genedlaethol wedi cau Ystâd Hafod ym Mhont-rhyd-y-groes i ymwelwyr ""fel mesur rhagofal"" oherwydd y tân yng Nghwm Elan.",tân,tân,no_NM,no_mutation,no_mutation,17.0,y,thân,"Mae'r Ymddiriedolaeth Genedlaethol wedi cau Ystâd Hafod ym Mhont-rhyd-y-groes i ymwelwyr ""fel mesur rhagofal"" oherwydd y thân yng Nghwm Elan.",1,AM
424,170,51,https://www.bbc.com/cymrufyw/erthyglau/c5ye08l4pneo,"Mae'r Ymddiriedolaeth Genedlaethol wedi cau Ystâd Hafod ym Mhont-rhyd-y-groes i ymwelwyr ""fel mesur rhagofal"" oherwydd y tân yng Nghwm Elan.",Genedlaethol,Cenedlaethol,SM,MS,fem_sing_noun_modifier,3.0,Ymddiriedolaeth,Cenedlaethol,"Mae'r Ymddiriedolaeth Cenedlaethol wedi cau Ystâd Hafod ym Mhont-rhyd-y-groes i ymwelwyr ""fel mesur rhagofal"" oherwydd y tân yng Nghwm Elan.",1,none
425,170,51,https://www.bbc.com/cymrufyw/erthyglau/c5ye08l4pneo,"Mae'r Ymddiriedolaeth Genedlaethol wedi cau Ystâd Hafod ym Mhont-rhyd-y-groes i ymwelwyr ""fel mesur rhagofal"" oherwydd y tân yng Nghwm Elan.",Genedlaethol,Cenedlaethol,SM,MS,fem_sing_noun_modifier,3.0,Ymddiriedolaeth,Nghenedlaethol,"Mae'r Ymddiriedolaeth Nghenedlaethol wedi cau Ystâd Hafod ym Mhont-rhyd-y-groes i ymwelwyr ""fel mesur rhagofal"" oherwydd y tân yng Nghwm Elan.",1,NM
426,170,51,https://www.bbc.com/cymrufyw/erthyglau/c5ye08l4pneo,"Mae'r Ymddiriedolaeth Genedlaethol wedi cau Ystâd Hafod ym Mhont-rhyd-y-groes i ymwelwyr ""fel mesur rhagofal"" oherwydd y tân yng Nghwm Elan.",Genedlaethol,Cenedlaethol,SM,MS,fem_sing_noun_modifier,3.0,Ymddiriedolaeth,Chenedlaethol,"Mae'r Ymddiriedolaeth Chenedlaethol wedi cau Ystâd Hafod ym Mhont-rhyd-y-groes i ymwelwyr ""fel mesur rhagofal"" oherwydd y tân yng Nghwm Elan.",1,AM
427,171,51,https://www.bbc.com/cymrufyw/erthyglau/c5ye08l4pneo,"Mae'r Ymddiriedolaeth Genedlaethol wedi cau Ystâd Hafod ym Mhont-rhyd-y-groes i ymwelwyr ""fel mesur rhagofal"" oherwydd y tân yng Nghwm Elan.",Mhont-rhyd-y-groes,Pont-rhyd-y-groes,NM,L,ym,9.0,ym,Pont-rhyd-y-groes,"Mae'r Ymddiriedolaeth Genedlaethol wedi cau Ystâd Hafod ym Pont-rhyd-y-groes i ymwelwyr ""fel mesur rhagofal"" oherwydd y tân yng Nghwm Elan.",1,none
428,171,51,https://www.bbc.com/cymrufyw/erthyglau/c5ye08l4pneo,"Mae'r Ymddiriedolaeth Genedlaethol wedi cau Ystâd Hafod ym Mhont-rhyd-y-groes i ymwelwyr ""fel mesur rhagofal"" oherwydd y tân yng Nghwm Elan.",Mhont-rhyd-y-groes,Pont-rhyd-y-groes,NM,L,ym,9.0,ym,Bont-rhyd-y-groes,"Mae'r Ymddiriedolaeth Genedlaethol wedi cau Ystâd Hafod ym Bont-rhyd-y-groes i ymwelwyr ""fel mesur rhagofal"" oherwydd y tân yng Nghwm Elan.",1,SM
429,171,51,https://www.bbc.com/cymrufyw/erthyglau/c5ye08l4pneo,"Mae'r Ymddiriedolaeth Genedlaethol wedi cau Ystâd Hafod ym Mhont-rhyd-y-groes i ymwelwyr ""fel mesur rhagofal"" oherwydd y tân yng Nghwm Elan.",Mhont-rhyd-y-groes,Pont-rhyd-y-groes,NM,L,ym,9.0,ym,Phont-rhyd-y-groes,"Mae'r Ymddiriedolaeth Genedlaethol wedi cau Ystâd Hafod ym Phont-rhyd-y-groes i ymwelwyr ""fel mesur rhagofal"" oherwydd y tân yng Nghwm Elan.",1,AM
430,172,51,https://www.bbc.com/cymrufyw/erthyglau/c5ye08l4pneo,"Mae'r Ymddiriedolaeth Genedlaethol wedi cau Ystâd Hafod ym Mhont-rhyd-y-groes i ymwelwyr ""fel mesur rhagofal"" oherwydd y tân yng Nghwm Elan.",Nghwm,cwm,NM,L,yng,19.0,yng,Cwm,"Mae'r Ymddiriedolaeth Genedlaethol wedi cau Ystâd Hafod ym Mhont-rhyd-y-groes i ymwelwyr ""fel mesur rhagofal"" oherwydd y tân yng Cwm Elan.",1,none
431,172,51,https://www.bbc.com/cymrufyw/erthyglau/c5ye08l4pneo,"Mae'r Ymddiriedolaeth Genedlaethol wedi cau Ystâd Hafod ym Mhont-rhyd-y-groes i ymwelwyr ""fel mesur rhagofal"" oherwydd y tân yng Nghwm Elan.",Nghwm,cwm,NM,L,yng,19.0,yng,Gwm,"Mae'r Ymddiriedolaeth Genedlaethol wedi cau Ystâd Hafod ym Mhont-rhyd-y-groes i ymwelwyr ""fel mesur rhagofal"" oherwydd y tân yng Gwm Elan.",1,SM
432,172,51,https://www.bbc.com/cymrufyw/erthyglau/c5ye08l4pneo,"Mae'r Ymddiriedolaeth Genedlaethol wedi cau Ystâd Hafod ym Mhont-rhyd-y-groes i ymwelwyr ""fel mesur rhagofal"" oherwydd y tân yng Nghwm Elan.",Nghwm,cwm,NM,L,yng,19.0,yng,Chwm,"Mae'r Ymddiriedolaeth Genedlaethol wedi cau Ystâd Hafod ym Mhont-rhyd-y-groes i ymwelwyr ""fel mesur rhagofal"" oherwydd y tân yng Chwm Elan.",1,AM
433,173,52,https://www.bbc.com/cymrufyw/erthyglau/cd6py6pnpd3o,"Fe wnaeth y cwpl brynu eu cartref cyntaf gyda'i gilydd bum mlynedd yn ôl, gyda golygfa o draeth Ynys y Barri.",wnaeth,gwneud,SM,L,fe,2.0,Fe,gwnaeth,"Fe gwnaeth y cwpl brynu eu cartref cyntaf gyda'i gilydd bum mlynedd yn ôl, gyda golygfa o draeth Ynys y Barri.",1,none
434,173,52,https://www.bbc.com/cymrufyw/erthyglau/cd6py6pnpd3o,"Fe wnaeth y cwpl brynu eu cartref cyntaf gyda'i gilydd bum mlynedd yn ôl, gyda golygfa o draeth Ynys y Barri.",wnaeth,gwneud,SM,L,fe,2.0,Fe,ngwnaeth,"Fe ngwnaeth y cwpl brynu eu cartref cyntaf gyda'i gilydd bum mlynedd yn ôl, gyda golygfa o draeth Ynys y Barri.",1,NM
435,174,52,https://www.bbc.com/cymrufyw/erthyglau/cd6py6pnpd3o,"Fe wnaeth y cwpl brynu eu cartref cyntaf gyda'i gilydd bum mlynedd yn ôl, gyda golygfa o draeth Ynys y Barri.",brynu,prynu,SM,MS,direct_object_mutation,5.0,cwpl,prynu,"Fe wnaeth y cwpl prynu eu cartref cyntaf gyda'i gilydd bum mlynedd yn ôl, gyda golygfa o draeth Ynys y Barri.",1,none
436,174,52,https://www.bbc.com/cymrufyw/erthyglau/cd6py6pnpd3o,"Fe wnaeth y cwpl brynu eu cartref cyntaf gyda'i gilydd bum mlynedd yn ôl, gyda golygfa o draeth Ynys y Barri.",brynu,prynu,SM,MS,direct_object_mutation,5.0,cwpl,mhrynu,"Fe wnaeth y cwpl mhrynu eu cartref cyntaf gyda'i gilydd bum mlynedd yn ôl, gyda golygfa o draeth Ynys y Barri.",1,NM
437,174,52,https://www.bbc.com/cymrufyw/erthyglau/cd6py6pnpd3o,"Fe wnaeth y cwpl brynu eu cartref cyntaf gyda'i gilydd bum mlynedd yn ôl, gyda golygfa o draeth Ynys y Barri.",brynu,prynu,SM,MS,direct_object_mutation,5.0,cwpl,phrynu,"Fe wnaeth y cwpl phrynu eu cartref cyntaf gyda'i gilydd bum mlynedd yn ôl, gyda golygfa o draeth Ynys y Barri.",1,AM
438,175,52,https://www.bbc.com/cymrufyw/erthyglau/cd6py6pnpd3o,"Fe wnaeth y cwpl brynu eu cartref cyntaf gyda'i gilydd bum mlynedd yn ôl, gyda golygfa o draeth Ynys y Barri.",bum,pump,SM,MS,adverb_time_place_manner,11.0,gilydd,pum,"Fe wnaeth y cwpl brynu eu cartref cyntaf gyda'i gilydd pum mlynedd yn ôl, gyda golygfa o draeth Ynys y Barri.",1,none
439,175,52,https://www.bbc.com/cymrufyw/erthyglau/cd6py6pnpd3o,"Fe wnaeth y cwpl brynu eu cartref cyntaf gyda'i gilydd bum mlynedd yn ôl, gyda golygfa o draeth Ynys y Barri.",bum,pump,SM,MS,adverb_time_place_manner,11.0,gilydd,mhum,"Fe wnaeth y cwpl brynu eu cartref cyntaf gyda'i gilydd mhum mlynedd yn ôl, gyda golygfa o draeth Ynys y Barri.",1,NM
440,175,52,https://www.bbc.com/cymrufyw/erthyglau/cd6py6pnpd3o,"Fe wnaeth y cwpl brynu eu cartref cyntaf gyda'i gilydd bum mlynedd yn ôl, gyda golygfa o draeth Ynys y Barri.",bum,pump,SM,MS,adverb_time_place_manner,11.0,gilydd,phum,"Fe wnaeth y cwpl brynu eu cartref cyntaf gyda'i gilydd phum mlynedd yn ôl, gyda golygfa o draeth Ynys y Barri.",1,AM
441,176,52,https://www.bbc.com/cymrufyw/erthyglau/cd6py6pnpd3o,"Fe wnaeth y cwpl brynu eu cartref cyntaf gyda'i gilydd bum mlynedd yn ôl, gyda golygfa o draeth Ynys y Barri.",cartref,cartref,no_AM,no_mutation,no_mutation,7.0,eu,chartref,"Fe wnaeth y cwpl brynu eu chartref cyntaf gyda'i gilydd bum mlynedd yn ôl, gyda golygfa o draeth Ynys y Barri.",1,AM
442,176,52,https://www.bbc.com/cymrufyw/erthyglau/cd6py6pnpd3o,"Fe wnaeth y cwpl brynu eu cartref cyntaf gyda'i gilydd bum mlynedd yn ôl, gyda golygfa o draeth Ynys y Barri.",cartref,cartref,no_AM,no_mutation,no_mutation,7.0,eu,gartref,"Fe wnaeth y cwpl brynu eu gartref cyntaf gyda'i gilydd bum mlynedd yn ôl, gyda golygfa o draeth Ynys y Barri.",1,SM
443,176,52,https://www.bbc.com/cymrufyw/erthyglau/cd6py6pnpd3o,"Fe wnaeth y cwpl brynu eu cartref cyntaf gyda'i gilydd bum mlynedd yn ôl, gyda golygfa o draeth Ynys y Barri.",cartref,cartref,no_AM,no_mutation,no_mutation,7.0,eu,nghartref,"Fe wnaeth y cwpl brynu eu nghartref cyntaf gyda'i gilydd bum mlynedd yn ôl, gyda golygfa o draeth Ynys y Barri.",1,NM
444,177,52,https://www.bbc.com/cymrufyw/erthyglau/cd6py6pnpd3o,"Fe wnaeth y cwpl brynu eu cartref cyntaf gyda'i gilydd bum mlynedd yn ôl, gyda golygfa o draeth Ynys y Barri.",mlynedd,blwyddyn,NM,L,bum,12.0,bum,blynedd,"Fe wnaeth y cwpl brynu eu cartref cyntaf gyda'i gilydd bum blynedd yn ôl, gyda golygfa o draeth Ynys y Barri.",1,none
445,177,52,https://www.bbc.com/cymrufyw/erthyglau/cd6py6pnpd3o,"Fe wnaeth y cwpl brynu eu cartref cyntaf gyda'i gilydd bum mlynedd yn ôl, gyda golygfa o draeth Ynys y Barri.",mlynedd,blwyddyn,NM,L,bum,12.0,bum,flynedd,"Fe wnaeth y cwpl brynu eu cartref cyntaf gyda'i gilydd bum flynedd yn ôl, gyda golygfa o draeth Ynys y Barri.",1,SM
446,178,52,https://www.bbc.com/cymrufyw/erthyglau/cd6py6pnpd3o,"Fe wnaeth y cwpl brynu eu cartref cyntaf gyda'i gilydd bum mlynedd yn ôl, gyda golygfa o draeth Ynys y Barri.",Barri,Barri,no_NM,no_mutation,no_mutation,21.0,y,Marri,"Fe wnaeth y cwpl brynu eu cartref cyntaf gyda'i gilydd bum mlynedd yn ôl, gyda golygfa o draeth Ynys y Marri.",1,NM
447,178,52,https://www.bbc.com/cymrufyw/erthyglau/cd6py6pnpd3o,"Fe wnaeth y cwpl brynu eu cartref cyntaf gyda'i gilydd bum mlynedd yn ôl, gyda golygfa o draeth Ynys y Barri.",Barri,Barri,no_NM,no_mutation,no_mutation,21.0,y,Farri,"Fe wnaeth y cwpl brynu eu cartref cyntaf gyda'i gilydd bum mlynedd yn ôl, gyda golygfa o draeth Ynys y Farri.",1,SM
448,179,52,https://www.bbc.com/cymrufyw/erthyglau/cd6py6pnpd3o,"Fe wnaeth y cwpl brynu eu cartref cyntaf gyda'i gilydd bum mlynedd yn ôl, gyda golygfa o draeth Ynys y Barri.",draeth,traeth,SM,L,o,18.0,o,traeth,"Fe wnaeth y cwpl brynu eu cartref cyntaf gyda'i gilydd bum mlynedd yn ôl, gyda golygfa o traeth Ynys y Barri.",1,none
449,179,52,https://www.bbc.com/cymrufyw/erthyglau/cd6py6pnpd3o,"Fe wnaeth y cwpl brynu eu cartref cyntaf gyda'i gilydd bum mlynedd yn ôl, gyda golygfa o draeth Ynys y Barri.",draeth,traeth,SM,L,o,18.0,o,nhraeth,"Fe wnaeth y cwpl brynu eu cartref cyntaf gyda'i gilydd bum mlynedd yn ôl, gyda golygfa o nhraeth Ynys y Barri.",1,NM
450,179,52,https://www.bbc.com/cymrufyw/erthyglau/cd6py6pnpd3o,"Fe wnaeth y cwpl brynu eu cartref cyntaf gyda'i gilydd bum mlynedd yn ôl, gyda golygfa o draeth Ynys y Barri.",draeth,traeth,SM,L,o,18.0,o,thraeth,"Fe wnaeth y cwpl brynu eu cartref cyntaf gyda'i gilydd bum mlynedd yn ôl, gyda golygfa o thraeth Ynys y Barri.",1,AM
451,180,53,https://www.bbc.com/cymrufyw/erthyglau/cd6py6pnpd3o,Dach chi'n ymddiried mewn cyfreithwyr i ddelio gyda phethau fel hyn.,cyfreithwyr,cyfreithwyr,no_NM,no_mutation,no_mutation,5.0,mewn,nghyfreithwyr,Dach chi'n ymddiried mewn nghyfreithwyr i ddelio gyda phethau fel hyn.,1,NM
452,180,53,https://www.bbc.com/cymrufyw/erthyglau/cd6py6pnpd3o,Dach chi'n ymddiried mewn cyfreithwyr i ddelio gyda phethau fel hyn.,cyfreithwyr,cyfreithwyr,no_NM,no_mutation,no_mutation,5.0,mewn,gyfreithwyr,Dach chi'n ymddiried mewn gyfreithwyr i ddelio gyda phethau fel hyn.,1,SM
453,180,53,https://www.bbc.com/cymrufyw/erthyglau/cd6py6pnpd3o,Dach chi'n ymddiried mewn cyfreithwyr i ddelio gyda phethau fel hyn.,cyfreithwyr,cyfreithwyr,no_NM,no_mutation,no_mutation,5.0,mewn,chyfreithwyr,Dach chi'n ymddiried mewn chyfreithwyr i ddelio gyda phethau fel hyn.,1,AM
454,181,53,https://www.bbc.com/cymrufyw/erthyglau/cd6py6pnpd3o,Dach chi'n ymddiried mewn cyfreithwyr i ddelio gyda phethau fel hyn.,phethau,pethau,AM,L,gyda,9.0,gyda,pethau,Dach chi'n ymddiried mewn cyfreithwyr i ddelio gyda pethau fel hyn.,1,none
455,181,53,https://www.bbc.com/cymrufyw/erthyglau/cd6py6pnpd3o,Dach chi'n ymddiried mewn cyfreithwyr i ddelio gyda phethau fel hyn.,phethau,pethau,AM,L,gyda,9.0,gyda,bethau,Dach chi'n ymddiried mewn cyfreithwyr i ddelio gyda bethau fel hyn.,1,SM
456,181,53,https://www.bbc.com/cymrufyw/erthyglau/cd6py6pnpd3o,Dach chi'n ymddiried mewn cyfreithwyr i ddelio gyda phethau fel hyn.,phethau,pethau,AM,L,gyda,9.0,gyda,mhethau,Dach chi'n ymddiried mewn cyfreithwyr i ddelio gyda mhethau fel hyn.,1,NM
457,182,54,https://www.bbc.com/cymrufyw/erthyglau/cx21gz305l2o,North hefyd ydy'r unig Gymro i chwarae yn rownd yr wyth olaf yng Nghwpan y Byd ar bedair achlysur.,Byd,byd,no_SM,no_mutation,no_mutation,16.0,y,Fyd,North hefyd ydy'r unig Gymro i chwarae yn rownd yr wyth olaf yng Nghwpan y Fyd ar bedair achlysur.,1,SM
458,182,54,https://www.bbc.com/cymrufyw/erthyglau/cx21gz305l2o,North hefyd ydy'r unig Gymro i chwarae yn rownd yr wyth olaf yng Nghwpan y Byd ar bedair achlysur.,Byd,byd,no_SM,no_mutation,no_mutation,16.0,y,Myd,North hefyd ydy'r unig Gymro i chwarae yn rownd yr wyth olaf yng Nghwpan y Myd ar bedair achlysur.,1,NM
459,183,54,https://www.bbc.com/cymrufyw/erthyglau/cx21gz305l2o,North hefyd ydy'r unig Gymro i chwarae yn rownd yr wyth olaf yng Nghwpan y Byd ar bedair achlysur.,Nghwpan,cwpan,NM,L,yng,14.0,yng,Cwpan,North hefyd ydy'r unig Gymro i chwarae yn rownd yr wyth olaf yng Cwpan y Byd ar bedair achlysur.,1,none
460,183,54,https://www.bbc.com/cymrufyw/erthyglau/cx21gz305l2o,North hefyd ydy'r unig Gymro i chwarae yn rownd yr wyth olaf yng Nghwpan y Byd ar bedair achlysur.,Nghwpan,cwpan,NM,L,yng,14.0,yng,Gwpan,North hefyd ydy'r unig Gymro i chwarae yn rownd yr wyth olaf yng Gwpan y Byd ar bedair achlysur.,1,SM
461,183,54,https://www.bbc.com/cymrufyw/erthyglau/cx21gz305l2o,North hefyd ydy'r unig Gymro i chwarae yn rownd yr wyth olaf yng Nghwpan y Byd ar bedair achlysur.,Nghwpan,cwpan,NM,L,yng,14.0,yng,Chwpan,North hefyd ydy'r unig Gymro i chwarae yn rownd yr wyth olaf yng Chwpan y Byd ar bedair achlysur.,1,AM
462,184,55,https://www.bbc.com/cymrufyw/erthyglau/cx21gz305l2o,Ychwanegodd bod sawl moment sy'n golygu ei bod hi'n anodd crisialu a chrynhoi ei yrfa.,crisialu,crisialu,no_SM,no_mutation,no_mutation,11.0,anodd,grisialu,Ychwanegodd bod sawl moment sy'n golygu ei bod hi'n anodd grisialu a chrynhoi ei yrfa.,1,SM
463,184,55,https://www.bbc.com/cymrufyw/erthyglau/cx21gz305l2o,Ychwanegodd bod sawl moment sy'n golygu ei bod hi'n anodd crisialu a chrynhoi ei yrfa.,crisialu,crisialu,no_SM,no_mutation,no_mutation,11.0,anodd,nghrisialu,Ychwanegodd bod sawl moment sy'n golygu ei bod hi'n anodd nghrisialu a chrynhoi ei yrfa.,1,NM
464,184,55,https://www.bbc.com/cymrufyw/erthyglau/cx21gz305l2o,Ychwanegodd bod sawl moment sy'n golygu ei bod hi'n anodd crisialu a chrynhoi ei yrfa.,crisialu,crisialu,no_SM,no_mutation,no_mutation,11.0,anodd,chrisialu,Ychwanegodd bod sawl moment sy'n golygu ei bod hi'n anodd chrisialu a chrynhoi ei yrfa.,1,AM
465,185,55,https://www.bbc.com/cymrufyw/erthyglau/cx21gz305l2o,Ychwanegodd bod sawl moment sy'n golygu ei bod hi'n anodd crisialu a chrynhoi ei yrfa.,chrynhoi,crynhoi,AM,L,a,13.0,a,crynhoi,Ychwanegodd bod sawl moment sy'n golygu ei bod hi'n anodd crisialu a crynhoi ei yrfa.,1,none
466,185,55,https://www.bbc.com/cymrufyw/erthyglau/cx21gz305l2o,Ychwanegodd bod sawl moment sy'n golygu ei bod hi'n anodd crisialu a chrynhoi ei yrfa.,chrynhoi,crynhoi,AM,L,a,13.0,a,grynhoi,Ychwanegodd bod sawl moment sy'n golygu ei bod hi'n anodd crisialu a grynhoi ei yrfa.,1,SM
467,185,55,https://www.bbc.com/cymrufyw/erthyglau/cx21gz305l2o,Ychwanegodd bod sawl moment sy'n golygu ei bod hi'n anodd crisialu a chrynhoi ei yrfa.,chrynhoi,crynhoi,AM,L,a,13.0,a,nghrynhoi,Ychwanegodd bod sawl moment sy'n golygu ei bod hi'n anodd crisialu a nghrynhoi ei yrfa.,1,NM
468,186,56,https://www.bbc.com/cymrufyw/erthyglau/clypljlel3xo,Mae 200 tunnell o wastraff masnachol wedi mynd ar dân ar safle ym Mhort Talbot.,tunnell,tunnell,no_NM,no_mutation,no_mutation,3.0,200,nhunnell,Mae 200 nhunnell o wastraff masnachol wedi mynd ar dân ar safle ym Mhort Talbot.,1,NM
469,186,56,https://www.bbc.com/cymrufyw/erthyglau/clypljlel3xo,Mae 200 tunnell o wastraff masnachol wedi mynd ar dân ar safle ym Mhort Talbot.,tunnell,tunnell,no_NM,no_mutation,no_mutation,3.0,200,dunnell,Mae 200 dunnell o wastraff masnachol wedi mynd ar dân ar safle ym Mhort Talbot.,1,SM
470,186,56,https://www.bbc.com/cymrufyw/erthyglau/clypljlel3xo,Mae 200 tunnell o wastraff masnachol wedi mynd ar dân ar safle ym Mhort Talbot.,tunnell,tunnell,no_NM,no_mutation,no_mutation,3.0,200,thunnell,Mae 200 thunnell o wastraff masnachol wedi mynd ar dân ar safle ym Mhort Talbot.,1,AM
471,187,56,https://www.bbc.com/cymrufyw/erthyglau/clypljlel3xo,Mae 200 tunnell o wastraff masnachol wedi mynd ar dân ar safle ym Mhort Talbot.,mynd,mynd,no_SM,no_mutation,no_mutation,8.0,wedi,fynd,Mae 200 tunnell o wastraff masnachol wedi fynd ar dân ar safle ym Mhort Talbot.,1,SM
472,188,56,https://www.bbc.com/cymrufyw/erthyglau/clypljlel3xo,Mae 200 tunnell o wastraff masnachol wedi mynd ar dân ar safle ym Mhort Talbot.,Mhort,Port,NM,L,ym,14.0,ym,Port,Mae 200 tunnell o wastraff masnachol wedi mynd ar dân ar safle ym Port Talbot.,1,none
473,188,56,https://www.bbc.com/cymrufyw/erthyglau/clypljlel3xo,Mae 200 tunnell o wastraff masnachol wedi mynd ar dân ar safle ym Mhort Talbot.,Mhort,Port,NM,L,ym,14.0,ym,Bort,Mae 200 tunnell o wastraff masnachol wedi mynd ar dân ar safle ym Bort Talbot.,1,SM
474,188,56,https://www.bbc.com/cymrufyw/erthyglau/clypljlel3xo,Mae 200 tunnell o wastraff masnachol wedi mynd ar dân ar safle ym Mhort Talbot.,Mhort,Port,NM,L,ym,14.0,ym,Phort,Mae 200 tunnell o wastraff masnachol wedi mynd ar dân ar safle ym Phort Talbot.,1,AM
475,189,57,https://www.bbc.com/cymrufyw/erthyglau/clyp8j0611po,Maen nhw'n annog pobl i ddilyn cynghorion diogelwch er mwyn arbed cefn gwlad a chymunedau rhag effeithiau tanau o'r fath.,gwlad,gwlad,no_NM,no_mutation,no_mutation,13.0,cefn,ngwlad,Maen nhw'n annog pobl i ddilyn cynghorion diogelwch er mwyn arbed cefn ngwlad a chymunedau rhag effeithiau tanau o'r fath.,1,NM
476,189,57,https://www.bbc.com/cymrufyw/erthyglau/clyp8j0611po,Maen nhw'n annog pobl i ddilyn cynghorion diogelwch er mwyn arbed cefn gwlad a chymunedau rhag effeithiau tanau o'r fath.,gwlad,gwlad,no_NM,no_mutation,no_mutation,13.0,cefn,wlad,Maen nhw'n annog pobl i ddilyn cynghorion diogelwch er mwyn arbed cefn wlad a chymunedau rhag effeithiau tanau o'r fath.,1,SM
477,190,57,https://www.bbc.com/cymrufyw/erthyglau/clyp8j0611po,Maen nhw'n annog pobl i ddilyn cynghorion diogelwch er mwyn arbed cefn gwlad a chymunedau rhag effeithiau tanau o'r fath.,pobl,pobl,no_SM,no_mutation,no_mutation,4.0,annog,bobl,Maen nhw'n annog bobl i ddilyn cynghorion diogelwch er mwyn arbed cefn gwlad a chymunedau rhag effeithiau tanau o'r fath.,1,SM
478,190,57,https://www.bbc.com/cymrufyw/erthyglau/clyp8j0611po,Maen nhw'n annog pobl i ddilyn cynghorion diogelwch er mwyn arbed cefn gwlad a chymunedau rhag effeithiau tanau o'r fath.,pobl,pobl,no_SM,no_mutation,no_mutation,4.0,annog,mhobl,Maen nhw'n annog mhobl i ddilyn cynghorion diogelwch er mwyn arbed cefn gwlad a chymunedau rhag effeithiau tanau o'r fath.,1,NM
