model;index;sentence_id;item;correct_form;correct_sentence;mutation_type;trigger_type;specific_trigger;incorrect_form;incorrect_sentence;incorrect_form_mut_type;correct_nll_mean;incorrect_nll_mean;delta;accuracy;nll_distance;layer_nll_correct;layer_nll_incorrect
mistralai/Mistral-7B-v0.1;48;13;48;gyflafan;Mae 'na luniau o orffennol cythryblus iawn - ond wedi'r gyflafan fe godwyd capel arall.;SM;MS;def_art_fem_sing_noun;cyflafan;Mae 'na luniau o orffennol cythryblus iawn - ond wedi'r cyflafan fe godwyd capel arall.;no_mutation;4,76583251953125;4,72637939453125;-3,94531249999996e-02;0;0,00000000000000e+00;[10.375, 10.375, 10.81875, 10.81875, 10.81875, 10.81875, 10.81875, 10.81875, 10.81875, 10.8203125, 10.8203125, 10.81875, 10.821875, 10.8203125, 10.825, 10.8265625, 10.825, 10.8296875, 10.8296875, 10.825, 10.8328125, 10.8296875, 10.8140625, 10.8078125, 10.80625, 10.75625, 10.734375, 10.7109375, 10.665625, 10.5953125, 10.4453125, 10.178125, 4.76583251953125];[10.375, 10.375, 10.81875, 10.81875, 10.81875, 10.81875, 10.81875, 10.81875, 10.81875, 10.8203125, 10.8203125, 10.81875, 10.821875, 10.8203125, 10.825, 10.8265625, 10.8234375, 10.8296875, 10.8296875, 10.8265625, 10.834375, 10.8296875, 10.8140625, 10.809375, 10.8015625, 10.7515625, 10.7328125, 10.7078125, 10.6609375, 10.59375, 10.4421875, 10.175, 4.72637939453125]
mistralai/Mistral-7B-v0.1;49;13;49;godwyd;Mae 'na luniau o orffennol cythryblus iawn - ond wedi'r gyflafan fe godwyd capel arall.;SM;L;fe;codwyd;Mae 'na luniau o orffennol cythryblus iawn - ond wedi'r gyflafan fe codwyd capel arall.;no_mutation;4,76583251953125;4,75841064453125;-7,42187499999946e-03;0;0,00000000000000e+00;[10.375, 10.375, 10.81875, 10.81875, 10.81875, 10.81875, 10.81875, 10.81875, 10.81875, 10.8203125, 10.8203125, 10.81875, 10.821875, 10.8203125, 10.825, 10.8265625, 10.825, 10.8296875, 10.8296875, 10.825, 10.8328125, 10.8296875, 10.8140625, 10.8078125, 10.80625, 10.75625, 10.734375, 10.7109375, 10.665625, 10.5953125, 10.4453125, 10.178125, 4.76583251953125];[10.375, 10.375, 10.81875, 10.81875, 10.81875, 10.81875, 10.81875, 10.81875, 10.81875, 10.8203125, 10.8203125, 10.81875, 10.821875, 10.8203125, 10.825, 10.8265625, 10.825, 10.8296875, 10.8296875, 10.8234375, 10.8328125, 10.8296875, 10.8140625, 10.809375, 10.803125, 10.75625, 10.734375, 10.709375, 10.665625, 10.59375, 10.453125, 10.18125, 4.75841064453125]
mistralai/Mistral-7B-v0.1;50;14;50;pherfformiad;Bydd adrannau sydd â pherfformiad isel o ran y Gymraeg yn cael cynnig hyfforddiant ychwanegol.;AM;L;â;perfformiad;Bydd adrannau sydd â perfformiad isel o ran y Gymraeg yn cael cynnig hyfforddiant ychwanegol.;no_mutation;2,63433619907924;2,67329295088605;3,89567518068108e-02;1;7,33976521458091e-03;[10.375, 10.375, 10.74702380952381, 10.74702380952381, 10.74702380952381, 10.74702380952381, 10.74702380952381, 10.74702380952381, 10.74702380952381, 10.74702380952381, 10.745535714285714, 10.742559523809524, 10.744047619047619, 10.745535714285714, 10.745535714285714, 10.74702380952381, 10.751488095238095, 10.760416666666666, 10.764880952380953, 10.754464285714286, 10.751488095238095, 10.733630952380953, 10.720238095238095, 10.705357142857142, 10.705357142857142, 10.647321428571429, 10.625, 10.595238095238095, 10.537202380952381, 10.436011904761905, 10.269345238095237, 10.011904761904763, 2.634336199079241];[10.375, 10.375, 10.75609756097561, 10.75609756097561, 10.75609756097561, 10.75609756097561, 10.75609756097561, 10.75609756097561, 10.75609756097561, 10.75609756097561, 10.75609756097561, 10.753048780487806, 10.753048780487806, 10.754573170731707, 10.754573170731707, 10.75609756097561, 10.757621951219512, 10.766768292682928, 10.771341463414634, 10.762195121951219, 10.757621951219512, 10.742378048780488, 10.727134146341463, 10.711890243902438, 10.710365853658537, 10.647865853658537, 10.628048780487806, 10.59451219512195, 10.542682926829269, 10.442073170731707, 10.271341463414634, 10.013719512195122, 2.6732929508860517]
mistralai/Mistral-7B-v0.1;51;15;51;Gymraeg;Bydd polisi newydd yn ceisio cynyddu'r defnydd o'r Gymraeg ymysgn staff a chynghorwyr.;SM;MS;def_art_fem_sing_noun;Cymraeg;Bydd polisi newydd yn ceisio cynyddu'r defnydd o'r Cymraeg ymysgn staff a chynghorwyr.;no_mutation;3,14845021565755;3,09846820831299;-4,99820073445640e-02;0;0,00000000000000e+00;[10.375, 10.375, 10.775641025641026, 10.775641025641026, 10.775641025641026, 10.775641025641026, 10.775641025641026, 10.775641025641026, 10.775641025641026, 10.775641025641026, 10.775641025641026, 10.774038461538462, 10.778846153846153, 10.775641025641026, 10.77724358974359, 10.780448717948717, 10.778846153846153, 10.778846153846153, 10.78525641025641, 10.783653846153847, 10.791666666666666, 10.772435897435898, 10.764423076923077, 10.751602564102564, 10.748397435897436, 10.697115384615385, 10.676282051282051, 10.657051282051283, 10.591346153846153, 10.493589743589743, 10.314102564102564, 10.025641025641026, 3.1484502156575522];[10.375, 10.375, 10.765625, 10.765625, 10.765625, 10.765625, 10.765625, 10.765625, 10.765625, 10.765625, 10.765625, 10.7640625, 10.76875, 10.765625, 10.7671875, 10.7703125, 10.7703125, 10.7703125, 10.7765625, 10.775, 10.784375, 10.765625, 10.7578125, 10.74375, 10.7359375, 10.6890625, 10.665625, 10.646875, 10.5796875, 10.478125, 10.2953125, 10.003125, 3.098468208312988]
mistralai/Mistral-7B-v0.1;52;15;52;chynghorwyr;Bydd polisi newydd yn ceisio cynyddu'r defnydd o'r Gymraeg ymysgn staff a chynghorwyr.;AM;L;a;cynghorwyr;Bydd polisi newydd yn ceisio cynyddu'r defnydd o'r Gymraeg ymysgn staff a cynghorwyr.;no_mutation;3,14845021565755;3,17058514326047;2,21349276029143e-02;1;3,50289662039566e-03;[10.375, 10.375, 10.775641025641026, 10.775641025641026, 10.775641025641026, 10.775641025641026, 10.775641025641026, 10.775641025641026, 10.775641025641026, 10.775641025641026, 10.775641025641026, 10.774038461538462, 10.778846153846153, 10.775641025641026, 10.77724358974359, 10.780448717948717, 10.778846153846153, 10.778846153846153, 10.78525641025641, 10.783653846153847, 10.791666666666666, 10.772435897435898, 10.764423076923077, 10.751602564102564, 10.748397435897436, 10.697115384615385, 10.676282051282051, 10.657051282051283, 10.591346153846153, 10.493589743589743, 10.314102564102564, 10.025641025641026, 3.1484502156575522];[10.375, 10.375, 10.775641025641026, 10.775641025641026, 10.775641025641026, 10.775641025641026, 10.775641025641026, 10.775641025641026, 10.775641025641026, 10.775641025641026, 10.775641025641026, 10.774038461538462, 10.778846153846153, 10.775641025641026, 10.77724358974359, 10.780448717948717, 10.780448717948717, 10.778846153846153, 10.786858974358974, 10.783653846153847, 10.791666666666666, 10.772435897435898, 10.764423076923077, 10.751602564102564, 10.746794871794872, 10.697115384615385, 10.674679487179487, 10.655448717948717, 10.591346153846153, 10.493589743589743, 10.3125, 10.032051282051283, 3.1705851432604666]
mistralai/Mistral-7B-v0.1;53;16;53;phwysau;Mae gyda hi syndrom ofari polycystig (PCOS), sydd wedi cael effaith ar ei phwysau.;AM;L;ei;pwysau;Mae gyda hi syndrom ofari polycystig (PCOS), sydd wedi cael effaith ar ei pwysau.;no_mutation;3,97096296037946;3,86175537109375;-1,09207589285715e-01;0;0,00000000000000e+00;[10.375, 10.375, 10.882142857142858, 10.882142857142858, 10.882142857142858, 10.882142857142858, 10.882142857142858, 10.882142857142858, 10.882142857142858, 10.883928571428571, 10.883928571428571, 10.882142857142858, 10.885714285714286, 10.880357142857143, 10.883928571428571, 10.885714285714286, 10.878571428571428, 10.882142857142858, 10.883928571428571, 10.883928571428571, 10.876785714285715, 10.869642857142857, 10.855357142857143, 10.844642857142857, 10.841071428571428, 10.7875, 10.775, 10.744642857142857, 10.676785714285714, 10.57857142857143, 10.442857142857143, 10.160714285714286, 3.9709629603794645];[10.375, 10.375, 10.882142857142858, 10.882142857142858, 10.882142857142858, 10.882142857142858, 10.882142857142858, 10.882142857142858, 10.882142857142858, 10.883928571428571, 10.883928571428571, 10.882142857142858, 10.885714285714286, 10.882142857142858, 10.883928571428571, 10.885714285714286, 10.878571428571428, 10.885714285714286, 10.883928571428571, 10.885714285714286, 10.878571428571428, 10.871428571428572, 10.85892857142857, 10.848214285714286, 10.842857142857143, 10.7875, 10.776785714285714, 10.746428571428572, 10.675, 10.576785714285714, 10.441071428571428, 10.157142857142857, 3.86175537109375]
mistralai/Mistral-7B-v0.1;54;17;54;dalu;Dywedodd Bethan nad yw'n ymarferol iddi dalu am y driniaeth yn y tymor hir.;SM;MS;i_plus_NP;talu;Dywedodd Bethan nad yw'n ymarferol iddi talu am y driniaeth yn y tymor hir.;no_mutation;3,54288482666016;3,54264068603516;-2,44140625000000e-04;0;0,00000000000000e+00;[10.375, 10.375, 10.7890625, 10.7890625, 10.7890625, 10.7890625, 10.7890625, 10.7890625, 10.7890625, 10.7890625, 10.787109375, 10.7890625, 10.787109375, 10.78515625, 10.791015625, 10.794921875, 10.798828125, 10.80078125, 10.810546875, 10.80859375, 10.810546875, 10.806640625, 10.8046875, 10.787109375, 10.78515625, 10.71484375, 10.6953125, 10.673828125, 10.607421875, 10.517578125, 10.349609375, 10.080078125, 3.5428848266601562];[10.375, 10.375, 10.7890625, 10.7890625, 10.7890625, 10.7890625, 10.7890625, 10.7890625, 10.7890625, 10.7890625, 10.787109375, 10.7890625, 10.787109375, 10.78515625, 10.791015625, 10.796875, 10.796875, 10.80078125, 10.80859375, 10.80859375, 10.810546875, 10.80859375, 10.8046875, 10.7890625, 10.787109375, 10.712890625, 10.697265625, 10.6796875, 10.61328125, 10.5234375, 10.359375, 10.08203125, 3.5426406860351562]
mistralai/Mistral-7B-v0.1;55;17;55;driniaeth;Dywedodd Bethan nad yw'n ymarferol iddi dalu am y driniaeth yn y tymor hir.;SM;MS;def_art_fem_sing_noun;triniaeth;Dywedodd Bethan nad yw'n ymarferol iddi dalu am y triniaeth yn y tymor hir.;no_mutation;3,54288482666016;3,55222320556641;9,33837890625000e-03;1;1,31617148940288e-03;[10.375, 10.375, 10.7890625, 10.7890625, 10.7890625, 10.7890625, 10.7890625, 10.7890625, 10.7890625, 10.7890625, 10.787109375, 10.7890625, 10.787109375, 10.78515625, 10.791015625, 10.794921875, 10.798828125, 10.80078125, 10.810546875, 10.80859375, 10.810546875, 10.806640625, 10.8046875, 10.787109375, 10.78515625, 10.71484375, 10.6953125, 10.673828125, 10.607421875, 10.517578125, 10.349609375, 10.080078125, 3.5428848266601562];[10.375, 10.375, 10.7890625, 10.7890625, 10.7890625, 10.7890625, 10.7890625, 10.7890625, 10.7890625, 10.7890625, 10.787109375, 10.7890625, 10.787109375, 10.78515625, 10.791015625, 10.794921875, 10.796875, 10.798828125, 10.80859375, 10.806640625, 10.80859375, 10.8046875, 10.802734375, 10.78515625, 10.783203125, 10.712890625, 10.69140625, 10.669921875, 10.603515625, 10.513671875, 10.34765625, 10.07421875, 3.5522232055664062]
mistralai/Mistral-7B-v0.1;56;18;56;gyfrifol;Oedd e'n gyfrifol am yr ymchwil ar y cyd â Phrifysgol Abertawe.;SM;MS;yn_complement_adj_noun;cyfrifol;Oedd e'n cyfrifol am yr ymchwil ar y cyd â Phrifysgol Abertawe.;no_mutation;3,05354309082031;3,10747432708740;5,39312362670898e-02;1;8,75362502795923e-03;[10.375, 10.375, 10.9140625, 10.9140625, 10.9140625, 10.9140625, 10.9140625, 10.9140625, 10.9140625, 10.916015625, 10.916015625, 10.9140625, 10.91796875, 10.916015625, 10.91796875, 10.921875, 10.919921875, 10.9296875, 10.939453125, 10.935546875, 10.93359375, 10.919921875, 10.908203125, 10.896484375, 10.90234375, 10.83984375, 10.814453125, 10.779296875, 10.72265625, 10.63671875, 10.4921875, 10.181640625, 3.0535430908203125];[10.375, 10.375, 10.9140625, 10.9140625, 10.9140625, 10.9140625, 10.9140625, 10.9140625, 10.9140625, 10.916015625, 10.916015625, 10.9140625, 10.91796875, 10.9140625, 10.916015625, 10.921875, 10.919921875, 10.93359375, 10.943359375, 10.935546875, 10.93359375, 10.92578125, 10.908203125, 10.8984375, 10.8984375, 10.837890625, 10.810546875, 10.779296875, 10.71875, 10.6328125, 10.48828125, 10.171875, 3.1074743270874023]
mistralai/Mistral-7B-v0.1;57;18;57;Phrifysgol;Oedd e'n gyfrifol am yr ymchwil ar y cyd â Phrifysgol Abertawe.;AM;L;â;Prifysgol;Oedd e'n gyfrifol am yr ymchwil ar y cyd â Prifysgol Abertawe.;no_mutation;3,05354309082031;2,89459228515625;-1,58950805664062e-01;0;0,00000000000000e+00;[10.375, 10.375, 10.9140625, 10.9140625, 10.9140625, 10.9140625, 10.9140625, 10.9140625, 10.9140625, 10.916015625, 10.916015625, 10.9140625, 10.91796875, 10.916015625, 10.91796875, 10.921875, 10.919921875, 10.9296875, 10.939453125, 10.935546875, 10.93359375, 10.919921875, 10.908203125, 10.896484375, 10.90234375, 10.83984375, 10.814453125, 10.779296875, 10.72265625, 10.63671875, 10.4921875, 10.181640625, 3.0535430908203125];[10.375, 10.375, 10.9140625, 10.9140625, 10.9140625, 10.9140625, 10.9140625, 10.9140625, 10.9140625, 10.916015625, 10.916015625, 10.9140625, 10.91796875, 10.916015625, 10.91796875, 10.921875, 10.919921875, 10.931640625, 10.943359375, 10.939453125, 10.935546875, 10.923828125, 10.91015625, 10.90234375, 10.90625, 10.83984375, 10.8203125, 10.787109375, 10.728515625, 10.640625, 10.484375, 10.142578125, 2.89459228515625]
mistralai/Mistral-7B-v0.1;58;19;58;gyhoeddi;Mae ymchwil y tîm wedi'i gyhoeddi yng nghyfnodolyn Global Ecology and Conservation.;SM;L;i;cyhoeddi;Mae ymchwil y tîm wedi'i cyhoeddi yng nghyfnodolyn Global Ecology and Conservation.;no_mutation;2,67318998064314;2,65365121023996;-1,95387704031811e-02;0;0,00000000000000e+00;[10.375, 10.375, 10.882142857142858, 10.882142857142858, 10.882142857142858, 10.882142857142858, 10.882142857142858, 10.882142857142858, 10.882142857142858, 10.883928571428571, 10.880357142857143, 10.882142857142858, 10.885714285714286, 10.878571428571428, 10.882142857142858, 10.889285714285714, 10.883928571428571, 10.8875, 10.894642857142857, 10.878571428571428, 10.875, 10.873214285714285, 10.853571428571428, 10.841071428571428, 10.85, 10.79642857142857, 10.769642857142857, 10.735714285714286, 10.675, 10.5625, 10.407142857142857, 10.101785714285715, 2.6731899806431363];[10.375, 10.375, 10.882142857142858, 10.882142857142858, 10.882142857142858, 10.882142857142858, 10.882142857142858, 10.882142857142858, 10.882142857142858, 10.883928571428571, 10.878571428571428, 10.882142857142858, 10.885714285714286, 10.878571428571428, 10.883928571428571, 10.889285714285714, 10.883928571428571, 10.8875, 10.896428571428572, 10.882142857142858, 10.875, 10.873214285714285, 10.857142857142858, 10.844642857142857, 10.848214285714286, 10.794642857142858, 10.767857142857142, 10.7375, 10.676785714285714, 10.571428571428571, 10.4125, 10.101785714285715, 2.653651210239955]
mistralai/Mistral-7B-v0.1;59;19;59;nghyfnodolyn;Mae ymchwil y tîm wedi'i gyhoeddi yng nghyfnodolyn Global Ecology and Conservation.;NM;L;yng;cyfnodolyn;Mae ymchwil y tîm wedi'i gyhoeddi yng cyfnodolyn Global Ecology and Conservation.;no_mutation;2,67318998064314;3,15093682029031;4,77746839647169e-01;1;8,20289214119788e-02;[10.375, 10.375, 10.882142857142858, 10.882142857142858, 10.882142857142858, 10.882142857142858, 10.882142857142858, 10.882142857142858, 10.882142857142858, 10.883928571428571, 10.880357142857143, 10.882142857142858, 10.885714285714286, 10.878571428571428, 10.882142857142858, 10.889285714285714, 10.883928571428571, 10.8875, 10.894642857142857, 10.878571428571428, 10.875, 10.873214285714285, 10.853571428571428, 10.841071428571428, 10.85, 10.79642857142857, 10.769642857142857, 10.735714285714286, 10.675, 10.5625, 10.407142857142857, 10.101785714285715, 2.6731899806431363];[10.375, 10.375, 10.912878787878787, 10.912878787878787, 10.912878787878787, 10.912878787878787, 10.912878787878787, 10.912878787878787, 10.912878787878787, 10.914772727272727, 10.909090909090908, 10.912878787878787, 10.918560606060606, 10.909090909090908, 10.914772727272727, 10.920454545454545, 10.912878787878787, 10.916666666666666, 10.922348484848484, 10.907196969696969, 10.903409090909092, 10.899621212121213, 10.882575757575758, 10.867424242424242, 10.87689393939394, 10.818181818181818, 10.793560606060606, 10.759469696969697, 10.698863636363637, 10.594696969696969, 10.443181818181818, 10.147727272727273, 3.150936820290305]
mistralai/Mistral-7B-v0.1;60;20;60;Ngwent;Mae strwythurau diogelu'r amgylchedd yng Ngwent wedi'u cryfhau.;NM;L;yng;Gwent;Mae strwythurau diogelu'r amgylchedd yng Gwent wedi'u cryfhau.;no_mutation;3,65576171875000;3,79276398689516;1,37002268145161e-01;1;1,83932060597345e-02;[10.375, 10.375, 10.94758064516129, 10.94758064516129, 10.94758064516129, 10.94758064516129, 10.94758064516129, 10.94758064516129, 10.94758064516129, 10.949596774193548, 10.949596774193548, 10.949596774193548, 10.953629032258064, 10.945564516129032, 10.94758064516129, 10.951612903225806, 10.953629032258064, 10.959677419354838, 10.96975806451613, 10.955645161290322, 10.955645161290322, 10.945564516129032, 10.943548387096774, 10.933467741935484, 10.933467741935484, 10.883064516129032, 10.86491935483871, 10.83266129032258, 10.762096774193548, 10.663306451612904, 10.5, 10.199596774193548, 3.65576171875];[10.375, 10.375, 10.94758064516129, 10.94758064516129, 10.94758064516129, 10.94758064516129, 10.94758064516129, 10.94758064516129, 10.94758064516129, 10.949596774193548, 10.949596774193548, 10.949596774193548, 10.953629032258064, 10.94758064516129, 10.949596774193548, 10.953629032258064, 10.955645161290322, 10.963709677419354, 10.973790322580646, 10.961693548387096, 10.961693548387096, 10.951612903225806, 10.949596774193548, 10.941532258064516, 10.941532258064516, 10.891129032258064, 10.872983870967742, 10.836693548387096, 10.778225806451612, 10.679435483870968, 10.506048387096774, 10.203629032258064, 3.7927639868951615]
mistralai/Mistral-7B-v0.1;61;21;61;Blaid;Mae maniffesto'r Blaid Werdd yn dweud mai cynnal a chadw yw'r flaenoriaeth.;SM;MS;def_art_fem_sing_noun;Plaid;Mae maniffesto'r Plaid Werdd yn dweud mai cynnal a chadw yw'r flaenoriaeth.;no_mutation;3,74637379365809;3,71431597541360;-3,20578182444855e-02;0;0,00000000000000e+00;[10.375, 10.375, 10.897058823529411, 10.897058823529411, 10.897058823529411, 10.897058823529411, 10.897058823529411, 10.897058823529411, 10.897058823529411, 10.898897058823529, 10.898897058823529, 10.898897058823529, 10.900735294117647, 10.902573529411764, 10.908088235294118, 10.909926470588236, 10.904411764705882, 10.913602941176471, 10.913602941176471, 10.917279411764707, 10.913602941176471, 10.902573529411764, 10.893382352941176, 10.882352941176471, 10.886029411764707, 10.832720588235293, 10.806985294117647, 10.783088235294118, 10.716911764705882, 10.637867647058824, 10.481617647058824, 10.180147058823529, 3.7463737936580883];[10.375, 10.375, 10.897058823529411, 10.897058823529411, 10.897058823529411, 10.897058823529411, 10.897058823529411, 10.897058823529411, 10.897058823529411, 10.898897058823529, 10.898897058823529, 10.898897058823529, 10.900735294117647, 10.902573529411764, 10.908088235294118, 10.913602941176471, 10.90625, 10.917279411764707, 10.919117647058824, 10.911764705882353, 10.908088235294118, 10.897058823529411, 10.889705882352942, 10.875, 10.869485294117647, 10.819852941176471, 10.792279411764707, 10.766544117647058, 10.704044117647058, 10.617647058823529, 10.459558823529411, 10.163602941176471, 3.714315975413603]
